date,series,value
2023-06-11,TP.DK.USD.A,
2023-06-12,TP.DK.USD.A,23.4314
2023-06-13,TP.DK.USD.A,23.6117
2023-06-14,TP.DK.USD.A,23.6387
2023-06-15,TP.DK.USD.A,23.5989
2023-06-16,TP.DK.USD.A,23.6389
2023-06-17,TP.DK.USD.A,
2023-06-18,TP.DK.USD.A,
2023-06-19,TP.DK.USD.A,23.6388
2023-06-20,TP.DK.USD.A,23.6371
2023-06-21,TP.DK.USD.A,23.577
2023-06-22,TP.DK.USD.A,23.5493
2023-06-23,TP.DK.USD.A,23.6239
2023-06-24,TP.DK.USD.A,
2023-06-25,TP.DK.USD.A,
2023-06-26,TP.DK.USD.A,25.2505
2023-06-27,TP.DK.USD.A,25.8231
2023-06-28,TP.DK.USD.A,
2023-06-29,TP.DK.USD.A,
2023-06-30,TP.DK.USD.A,
2023-07-01,TP.DK.USD.A,
2023-07-02,TP.DK.USD.A,
2023-07-03,TP.DK.USD.A,25.8231
2023-07-04,TP.DK.USD.A,26.0312
2023-07-05,TP.DK.USD.A,26.0035
2023-07-06,TP.DK.USD.A,26.0474
2023-07-07,TP.DK.USD.A,26.0452
2023-07-08,TP.DK.USD.A,
2023-07-09,TP.DK.USD.A,
2023-07-10,TP.DK.USD.A,26.0381
2023-07-11,TP.DK.USD.A,26.0564
2023-07-12,TP.DK.USD.A,26.0721
2023-07-13,TP.DK.USD.A,26.1099
2023-07-14,TP.DK.USD.A,26.1195
2023-07-15,TP.DK.USD.A,
2023-07-16,TP.DK.USD.A,
2023-07-17,TP.DK.USD.A,26.1446
2023-07-18,TP.DK.USD.A,26.2388
2023-07-19,TP.DK.USD.A,26.8232
2023-07-20,TP.DK.USD.A,26.8963
2023-07-21,TP.DK.USD.A,26.8878
2023-07-22,TP.DK.USD.A,
2023-07-23,TP.DK.USD.A,
2023-07-24,TP.DK.USD.A,26.8944
2023-07-25,TP.DK.USD.A,26.9212
2023-07-26,TP.DK.USD.A,26.9263
2023-07-27,TP.DK.USD.A,26.9283
2023-07-28,TP.DK.USD.A,26.9308
2023-07-29,TP.DK.USD.A,
2023-07-30,TP.DK.USD.A,
2023-07-31,TP.DK.USD.A,26.9394
2023-08-01,TP.DK.USD.A,26.9323
2023-08-02,TP.DK.USD.A,26.9329
2023-08-03,TP.DK.USD.A,26.9382
2023-08-04,TP.DK.USD.A,26.9498
2023-08-05,TP.DK.USD.A,
2023-08-06,TP.DK.USD.A,
2023-08-07,TP.DK.USD.A,26.9545
2023-08-08,TP.DK.USD.A,26.9651
2023-08-09,TP.DK.USD.A,26.982
2023-08-10,TP.DK.USD.A,26.9892
2023-08-11,TP.DK.USD.A,26.9978
2023-08-12,TP.DK.USD.A,
2023-08-13,TP.DK.USD.A,
2023-08-14,TP.DK.USD.A,27.0059
2023-08-15,TP.DK.USD.A,27.017
2023-08-16,TP.DK.USD.A,27.022
2023-08-17,TP.DK.USD.A,27.0254
2023-08-18,TP.DK.USD.A,27.0681
2023-08-19,TP.DK.USD.A,
2023-08-20,TP.DK.USD.A,
2023-08-21,TP.DK.USD.A,27.0606
2023-08-22,TP.DK.USD.A,27.1275
2023-08-23,TP.DK.USD.A,27.1676
2023-08-24,TP.DK.USD.A,27.1737
2023-08-25,TP.DK.USD.A,27.0937
2023-08-26,TP.DK.USD.A,
2023-08-27,TP.DK.USD.A,
2023-08-28,TP.DK.USD.A,26.406
2023-08-29,TP.DK.USD.A,26.5271
2023-08-30,TP.DK.USD.A,
2023-08-31,TP.DK.USD.A,26.5763
2023-09-01,TP.DK.USD.A,26.6658
2023-09-02,TP.DK.USD.A,
2023-09-03,TP.DK.USD.A,
2023-09-04,TP.DK.USD.A,26.6783
2023-09-05,TP.DK.USD.A,26.735
2023-09-06,TP.DK.USD.A,26.7605
2023-09-07,TP.DK.USD.A,26.7701
2023-09-08,TP.DK.USD.A,26.8048
2023-09-09,TP.DK.USD.A,
2023-09-10,TP.DK.USD.A,
2023-09-11,TP.DK.USD.A,26.8087
2023-09-12,TP.DK.USD.A,26.8414
2023-09-13,TP.DK.USD.A,26.8582
2023-09-14,TP.DK.USD.A,26.9024
2023-09-15,TP.DK.USD.A,26.9069
2023-09-16,TP.DK.USD.A,
2023-09-17,TP.DK.USD.A,
2023-09-18,TP.DK.USD.A,26.93
2023-09-19,TP.DK.USD.A,26.9814
2023-09-20,TP.DK.USD.A,26.9938
2023-09-21,TP.DK.USD.A,26.991
2023-09-22,TP.DK.USD.A,27.002
2023-09-23,TP.DK.USD.A,
2023-09-24,TP.DK.USD.A,
2023-09-25,TP.DK.USD.A,27.1039
2023-09-26,TP.DK.USD.A,27.1751
2023-09-27,TP.DK.USD.A,27.2108
2023-09-28,TP.DK.USD.A,27.264
2023-09-29,TP.DK.USD.A,27.3752
2023-09-30,TP.DK.USD.A,
2023-10-01,TP.DK.USD.A,
2023-10-02,TP.DK.USD.A,27.3767
2023-10-03,TP.DK.USD.A,27.4044
2023-10-04,TP.DK.USD.A,27.4518
2023-10-05,TP.DK.USD.A,27.5316
2023-10-06,TP.DK.USD.A,27.5264
2023-10-07,TP.DK.USD.A,
2023-10-08,TP.DK.USD.A,
2023-10-09,TP.DK.USD.A,27.558
2023-10-10,TP.DK.USD.A,27.6559
2023-10-11,TP.DK.USD.A,27.6791
2023-10-12,TP.DK.USD.A,27.6894
2023-10-13,TP.DK.USD.A,27.7077
2023-10-14,TP.DK.USD.A,
2023-10-15,TP.DK.USD.A,
2023-10-16,TP.DK.USD.A,27.7439
2023-10-17,TP.DK.USD.A,27.8364
2023-10-18,TP.DK.USD.A,27.8719
2023-10-19,TP.DK.USD.A,27.9659
2023-10-20,TP.DK.USD.A,27.9649
2023-10-21,TP.DK.USD.A,
2023-10-22,TP.DK.USD.A,
2023-10-23,TP.DK.USD.A,27.9714
2023-10-24,TP.DK.USD.A,28.0103
2023-10-25,TP.DK.USD.A,28.0536
2023-10-26,TP.DK.USD.A,28.0807
2023-10-27,TP.DK.USD.A,28.1026
2023-10-28,TP.DK.USD.A,
2023-10-29,TP.DK.USD.A,
2023-10-30,TP.DK.USD.A,28.1258
2023-10-31,TP.DK.USD.A,28.2043
2023-11-01,TP.DK.USD.A,28.2366
2023-11-02,TP.DK.USD.A,28.2806
2023-11-03,TP.DK.USD.A,28.3063
2023-11-04,TP.DK.USD.A,
2023-11-05,TP.DK.USD.A,
2023-11-06,TP.DK.USD.A,28.3479
2023-11-07,TP.DK.USD.A,28.3884
2023-11-08,TP.DK.USD.A,28.4353
2023-11-09,TP.DK.USD.A,28.4767
2023-11-10,TP.DK.USD.A,28.4759
2023-11-11,TP.DK.USD.A,
2023-11-12,TP.DK.USD.A,
2023-11-13,TP.DK.USD.A,28.4857
2023-11-14,TP.DK.USD.A,28.542
2023-11-15,TP.DK.USD.A,28.5826
2023-11-16,TP.DK.USD.A,28.6163
2023-11-17,TP.DK.USD.A,28.6529
2023-11-18,TP.DK.USD.A,
2023-11-19,TP.DK.USD.A,
2023-11-20,TP.DK.USD.A,28.6592
2023-11-21,TP.DK.USD.A,28.7051
2023-11-22,TP.DK.USD.A,28.7474
2023-11-23,TP.DK.USD.A,28.7618
2023-11-24,TP.DK.USD.A,28.7786
2023-11-25,TP.DK.USD.A,
2023-11-26,TP.DK.USD.A,
2023-11-27,TP.DK.USD.A,28.8088
2023-11-28,TP.DK.USD.A,28.8584
2023-11-29,TP.DK.USD.A,28.8768
2023-11-30,TP.DK.USD.A,28.8596
2023-12-01,TP.DK.USD.A,28.8209
2023-12-02,TP.DK.USD.A,
2023-12-03,TP.DK.USD.A,
2023-12-04,TP.DK.USD.A,28.8553
2023-12-05,TP.DK.USD.A,28.8515
2023-12-06,TP.DK.USD.A,28.8705
2023-12-07,TP.DK.USD.A,28.8793
2023-12-08,TP.DK.USD.A,28.874
2023-12-09,TP.DK.USD.A,
2023-12-10,TP.DK.USD.A,
2023-12-11,TP.DK.USD.A,28.8974
2023-12-12,TP.DK.USD.A,28.9396
2023-12-13,TP.DK.USD.A,28.9773
2023-12-14,TP.DK.USD.A,29.0056
2023-12-15,TP.DK.USD.A,28.9805
2023-12-16,TP.DK.USD.A,
2023-12-17,TP.DK.USD.A,
2023-12-18,TP.DK.USD.A,28.9847
2023-12-19,TP.DK.USD.A,29.0053
2023-12-20,TP.DK.USD.A,29.0299
2023-12-21,TP.DK.USD.A,29.0677
2023-12-22,TP.DK.USD.A,29.0897
2023-12-23,TP.DK.USD.A,
2023-12-24,TP.DK.USD.A,
2023-12-25,TP.DK.USD.A,29.1344
2023-12-26,TP.DK.USD.A,29.2108
2023-12-27,TP.DK.USD.A,29.2647
2023-12-28,TP.DK.USD.A,29.3374
2023-12-29,TP.DK.USD.A,29.3973
2023-12-30,TP.DK.USD.A,
2023-12-31,TP.DK.USD.A,
2024-01-01,TP.DK.USD.A,
2024-01-02,TP.DK.USD.A,29.4382
2024-01-03,TP.DK.USD.A,29.6675
2024-01-04,TP.DK.USD.A,29.7394
2024-01-05,TP.DK.USD.A,29.7452
2024-01-06,TP.DK.USD.A,
2024-01-07,TP.DK.USD.A,
2024-01-08,TP.DK.USD.A,29.7714
2024-01-09,TP.DK.USD.A,29.8342
2024-01-10,TP.DK.USD.A,29.8823
2024-01-11,TP.DK.USD.A,29.9136
2024-01-12,TP.DK.USD.A,29.9581
2024-01-13,TP.DK.USD.A,
2024-01-14,TP.DK.USD.A,
2024-01-15,TP.DK.USD.A,30.0163
2024-01-16,TP.DK.USD.A,30.0449
2024-01-17,TP.DK.USD.A,30.047
2024-01-18,TP.DK.USD.A,30.0721
2024-01-19,TP.DK.USD.A,30.0847
2024-01-20,TP.DK.USD.A,
2024-01-21,TP.DK.USD.A,
2024-01-22,TP.DK.USD.A,30.1219
2024-01-23,TP.DK.USD.A,30.1806
2024-01-24,TP.DK.USD.A,30.2185
2024-01-25,TP.DK.USD.A,30.2145
2024-01-26,TP.DK.USD.A,30.2185
2024-01-27,TP.DK.USD.A,
2024-01-28,TP.DK.USD.A,
2024-01-29,TP.DK.USD.A,30.2343
2024-01-30,TP.DK.USD.A,30.2849
2024-01-31,TP.DK.USD.A,30.3053
2024-02-01,TP.DK.USD.A,30.2952
2024-02-02,TP.DK.USD.A,30.3063
2024-02-03,TP.DK.USD.A,
2024-02-04,TP.DK.USD.A,
2024-02-05,TP.DK.USD.A,30.3735
2024-02-06,TP.DK.USD.A,30.477
2024-02-07,TP.DK.USD.A,30.5077
2024-02-08,TP.DK.USD.A,30.5349
2024-02-09,TP.DK.USD.A,30.5357
2024-02-10,TP.DK.USD.A,
2024-02-11,TP.DK.USD.A,
2024-02-12,TP.DK.USD.A,30.6005
2024-02-13,TP.DK.USD.A,30.6318
2024-02-14,TP.DK.USD.A,30.669
2024-02-15,TP.DK.USD.A,30.6835
2024-02-16,TP.DK.USD.A,30.6968
2024-02-17,TP.DK.USD.A,
2024-02-18,TP.DK.USD.A,
2024-02-19,TP.DK.USD.A,30.7221
2024-02-20,TP.DK.USD.A,30.804
2024-02-21,TP.DK.USD.A,30.8388
2024-02-22,TP.DK.USD.A,30.9096
2024-02-23,TP.DK.USD.A,30.9582
2024-02-24,TP.DK.USD.A,
2024-02-25,TP.DK.USD.A,
2024-02-26,TP.DK.USD.A,31.0047
2024-02-27,TP.DK.USD.A,31.0441
2024-02-28,TP.DK.USD.A,31.0737
2024-02-29,TP.DK.USD.A,31.1201
2024-03-01,TP.DK.USD.A,31.1597
2024-03-02,TP.DK.USD.A,
2024-03-03,TP.DK.USD.A,
2024-03-04,TP.DK.USD.A,31.2392
2024-03-05,TP.DK.USD.A,31.4069
2024-03-06,TP.DK.USD.A,31.5457
2024-03-07,TP.DK.USD.A,31.6612
2024-03-08,TP.DK.USD.A,31.7768
2024-03-09,TP.DK.USD.A,
2024-03-10,TP.DK.USD.A,
2024-03-11,TP.DK.USD.A,31.8618
2024-03-12,TP.DK.USD.A,31.9378
2024-03-13,TP.DK.USD.A,31.9856
2024-03-14,TP.DK.USD.A,32.039
2024-03-15,TP.DK.USD.A,32.0629
2024-03-16,TP.DK.USD.A,
2024-03-17,TP.DK.USD.A,
2024-03-18,TP.DK.USD.A,32.1214
2024-03-19,TP.DK.USD.A,32.2448
2024-03-20,TP.DK.USD.A,32.2791
2024-03-21,TP.DK.USD.A,32.3294
2024-03-22,TP.DK.USD.A,32.3105
2024-03-23,TP.DK.USD.A,
2024-03-24,TP.DK.USD.A,
2024-03-25,TP.DK.USD.A,31.9675
2024-03-26,TP.DK.USD.A,32.0592
2024-03-27,TP.DK.USD.A,32.1005
2024-03-28,TP.DK.USD.A,32.165
2024-03-29,TP.DK.USD.A,32.2596
2024-03-30,TP.DK.USD.A,
2024-03-31,TP.DK.USD.A,
2024-04-01,TP.DK.USD.A,32.2854
2024-04-02,TP.DK.USD.A,32.3568
2024-04-03,TP.DK.USD.A,32.1302
2024-04-04,TP.DK.USD.A,31.9392
2024-04-05,TP.DK.USD.A,31.8396
2024-04-06,TP.DK.USD.A,
2024-04-07,TP.DK.USD.A,
2024-04-08,TP.DK.USD.A,31.9209
2024-04-09,TP.DK.USD.A,32.006
2024-04-10,TP.DK.USD.A,
2024-04-11,TP.DK.USD.A,
2024-04-12,TP.DK.USD.A,
2024-04-13,TP.DK.USD.A,
2024-04-14,TP.DK.USD.A,
2024-04-15,TP.DK.USD.A,32.006
2024-04-16,TP.DK.USD.A,32.3271
2024-04-17,TP.DK.USD.A,32.4049
2024-04-18,TP.DK.USD.A,32.4626
2024-04-19,TP.DK.USD.A,32.4551
2024-04-20,TP.DK.USD.A,
2024-04-21,TP.DK.USD.A,
2024-04-22,TP.DK.USD.A,32.5096
2024-04-23,TP.DK.USD.A,
2024-04-24,TP.DK.USD.A,32.5
2024-04-25,TP.DK.USD.A,32.4742
2024-04-26,TP.DK.USD.A,32.4747
2024-04-27,TP.DK.USD.A,
2024-04-28,TP.DK.USD.A,
2024-04-29,TP.DK.USD.A,32.4527
2024-04-30,TP.DK.USD.A,32.3389
2024-05-01,TP.DK.USD.A,
2024-05-02,TP.DK.USD.A,32.3091
2024-05-03,TP.DK.USD.A,32.3199
2024-05-04,TP.DK.USD.A,
2024-05-05,TP.DK.USD.A,
2024-05-06,TP.DK.USD.A,32.2472
2024-05-07,TP.DK.USD.A,32.2242
2024-05-08,TP.DK.USD.A,32.2073
2024-05-09,TP.DK.USD.A,32.207
2024-05-10,TP.DK.USD.A,32.177
2024-05-11,TP.DK.USD.A,
2024-05-12,TP.DK.USD.A,
2024-05-13,TP.DK.USD.A,32.1534
2024-05-14,TP.DK.USD.A,32.1496
2024-05-15,TP.DK.USD.A,32.1946
2024-05-16,TP.DK.USD.A,32.2296
2024-05-17,TP.DK.USD.A,32.1573
2024-05-18,TP.DK.USD.A,
2024-05-19,TP.DK.USD.A,
2024-05-20,TP.DK.USD.A,32.194
2024-05-21,TP.DK.USD.A,32.156
2024-05-22,TP.DK.USD.A,32.1556
2024-05-23,TP.DK.USD.A,32.1209
2024-05-24,TP.DK.USD.A,32.1421
2024-05-25,TP.DK.USD.A,
2024-05-26,TP.DK.USD.A,
2024-05-27,TP.DK.USD.A,32.1452
2024-05-28,TP.DK.USD.A,32.1311
2024-05-29,TP.DK.USD.A,32.1203
2024-05-30,TP.DK.USD.A,32.1874
2024-05-31,TP.DK.USD.A,32.2489
2024-06-01,TP.DK.USD.A,
2024-06-02,TP.DK.USD.A,
2024-06-03,TP.DK.USD.A,32.1339
2024-06-04,TP.DK.USD.A,32.1534
2024-06-05,TP.DK.USD.A,32.2687
2024-06-06,TP.DK.USD.A,32.4547
2024-06-07,TP.DK.USD.A,32.1775
2024-06-08,TP.DK.USD.A,
2024-06-09,TP.DK.USD.A,
2024-06-10,TP.DK.USD.A,32.1923
2024-06-11,TP.DK.USD.A,32.3699
2024-06-12,TP.DK.USD.A,32.3127
2024-06-13,TP.DK.USD.A,32.3073
2024-06-14,TP.DK.USD.A,32.2313
2024-06-15,TP.DK.USD.A,
2024-06-16,TP.DK.USD.A,
2024-06-17,TP.DK.USD.A,
2024-06-18,TP.DK.USD.A,
2024-06-19,TP.DK.USD.A,
2024-06-20,TP.DK.USD.A,32.4579
2024-06-21,TP.DK.USD.A,32.5711
2024-06-22,TP.DK.USD.A,
2024-06-23,TP.DK.USD.A,
2024-06-24,TP.DK.USD.A,32.781
2024-06-25,TP.DK.USD.A,32.8078
2024-06-26,TP.DK.USD.A,32.9015
2024-06-27,TP.DK.USD.A,32.904
2024-06-28,TP.DK.USD.A,32.8417
2024-06-29,TP.DK.USD.A,
2024-06-30,TP.DK.USD.A,
2024-07-01,TP.DK.USD.A,32.8262
2024-07-02,TP.DK.USD.A,32.6207
2024-07-03,TP.DK.USD.A,32.629
2024-07-04,TP.DK.USD.A,32.4929
2024-07-05,TP.DK.USD.A,32.5011
2024-07-06,TP.DK.USD.A,
2024-07-07,TP.DK.USD.A,
2024-07-08,TP.DK.USD.A,32.6301
2024-07-09,TP.DK.USD.A,32.6401
2024-07-10,TP.DK.USD.A,32.7362
2024-07-11,TP.DK.USD.A,32.8849
2024-07-12,TP.DK.USD.A,32.8473
2024-07-13,TP.DK.USD.A,
2024-07-14,TP.DK.USD.A,
2024-07-15,TP.DK.USD.A,
2024-07-16,TP.DK.USD.A,32.9069
2024-07-17,TP.DK.USD.A,33.0223
2024-07-18,TP.DK.USD.A,33.038
2024-07-19,TP.DK.USD.A,33.0389
2024-07-20,TP.DK.USD.A,
2024-07-21,TP.DK.USD.A,
2024-07-22,TP.DK.USD.A,33.0042
2024-07-23,TP.DK.USD.A,32.9441
2024-07-24,TP.DK.USD.A,32.8805
2024-07-25,TP.DK.USD.A,32.8106
2024-07-26,TP.DK.USD.A,32.9833
2024-07-27,TP.DK.USD.A,
2024-07-28,TP.DK.USD.A,
2024-07-29,TP.DK.USD.A,32.9586
2024-07-30,TP.DK.USD.A,32.9509
2024-07-31,TP.DK.USD.A,33.0304
2024-08-01,TP.DK.USD.A,33.0835
2024-08-02,TP.DK.USD.A,33.0782
2024-08-03,TP.DK.USD.A,
2024-08-04,TP.DK.USD.A,
2024-08-05,TP.DK.USD.A,33.0763
2024-08-06,TP.DK.USD.A,33.2573
2024-08-07,TP.DK.USD.A,33.3984
2024-08-08,TP.DK.USD.A,33.4965
2024-08-09,TP.DK.USD.A,33.4471
2024-08-10,TP.DK.USD.A,
2024-08-11,TP.DK.USD.A,
2024-08-12,TP.DK.USD.A,33.4596
2024-08-13,TP.DK.USD.A,33.4843
2024-08-14,TP.DK.USD.A,33.4928
2024-08-15,TP.DK.USD.A,33.4846
2024-08-16,TP.DK.USD.A,33.5746
2024-08-17,TP.DK.USD.A,
2024-08-18,TP.DK.USD.A,
2024-08-19,TP.DK.USD.A,33.6107
2024-08-20,TP.DK.USD.A,33.6524
2024-08-21,TP.DK.USD.A,33.7482
2024-08-22,TP.DK.USD.A,33.8465
2024-08-23,TP.DK.USD.A,33.8506
2024-08-24,TP.DK.USD.A,
2024-08-25,TP.DK.USD.A,
2024-08-26,TP.DK.USD.A,33.8863
2024-08-27,TP.DK.USD.A,33.9282
2024-08-28,TP.DK.USD.A,33.9577
2024-08-29,TP.DK.USD.A,33.9626
2024-08-30,TP.DK.USD.A,
2024-08-31,TP.DK.USD.A,
2024-09-01,TP.DK.USD.A,
2024-09-02,TP.DK.USD.A,33.9233
2024-09-03,TP.DK.USD.A,33.9196
2024-09-04,TP.DK.USD.A,33.887
2024-09-05,TP.DK.USD.A,33.9725
2024-09-06,TP.DK.USD.A,33.9091
2024-09-07,TP.DK.USD.A,
2024-09-08,TP.DK.USD.A,
2024-09-09,TP.DK.USD.A,33.8937
2024-09-10,TP.DK.USD.A,33.9676
2024-09-11,TP.DK.USD.A,33.9904
2024-09-12,TP.DK.USD.A,33.9398
2024-09-13,TP.DK.USD.A,33.8984
2024-09-14,TP.DK.USD.A,
2024-09-15,TP.DK.USD.A,
2024-09-16,TP.DK.USD.A,33.8159
2024-09-17,TP.DK.USD.A,33.8895
2024-09-18,TP.DK.USD.A,33.9681
2024-09-19,TP.DK.USD.A,34.0283
2024-09-20,TP.DK.USD.A,33.9766
2024-09-21,TP.DK.USD.A,
2024-09-22,TP.DK.USD.A,
2024-09-23,TP.DK.USD.A,33.9531
2024-09-24,TP.DK.USD.A,34.0627
2024-09-25,TP.DK.USD.A,34.0815
2024-09-26,TP.DK.USD.A,34.0894
2024-09-27,TP.DK.USD.A,34.0982
2024-09-28,TP.DK.USD.A,
2024-09-29,TP.DK.USD.A,
2024-09-30,TP.DK.USD.A,34.09
2024-10-01,TP.DK.USD.A,34.121
2024-10-02,TP.DK.USD.A,34.1247
2024-10-03,TP.DK.USD.A,34.1538
2024-10-04,TP.DK.USD.A,34.1126
2024-10-05,TP.DK.USD.A,
2024-10-06,TP.DK.USD.A,
2024-10-07,TP.DK.USD.A,34.1398
2024-10-08,TP.DK.USD.A,34.1881
2024-10-09,TP.DK.USD.A,34.2103
2024-10-10,TP.DK.USD.A,34.1951
2024-10-11,TP.DK.USD.A,34.1522
2024-10-12,TP.DK.USD.A,
2024-10-13,TP.DK.USD.A,
2024-10-14,TP.DK.USD.A,34.1625
2024-10-15,TP.DK.USD.A,34.2034
2024-10-16,TP.DK.USD.A,34.2018
2024-10-17,TP.DK.USD.A,34.1633
2024-10-18,TP.DK.USD.A,34.1155
2024-10-19,TP.DK.USD.A,
2024-10-20,TP.DK.USD.A,
2024-10-21,TP.DK.USD.A,34.1786
2024-10-22,TP.DK.USD.A,34.1788
2024-10-23,TP.DK.USD.A,34.1821
2024-10-24,TP.DK.USD.A,34.2011
2024-10-25,TP.DK.USD.A,34.1902
2024-10-26,TP.DK.USD.A,
2024-10-27,TP.DK.USD.A,
2024-10-28,TP.DK.USD.A,34.189
2024-10-29,TP.DK.USD.A,
2024-10-30,TP.DK.USD.A,34.189
2024-10-31,TP.DK.USD.A,34.2095
2024-11-01,TP.DK.USD.A,34.1787
2024-11-02,TP.DK.USD.A,
2024-11-03,TP.DK.USD.A,
2024-11-04,TP.DK.USD.A,34.2236
2024-11-05,TP.DK.USD.A,34.2757
2024-11-06,TP.DK.USD.A,34.282
2024-11-07,TP.DK.USD.A,34.1841
2024-11-08,TP.DK.USD.A,34.1764
2024-11-09,TP.DK.USD.A,
2024-11-10,TP.DK.USD.A,
2024-11-11,TP.DK.USD.A,34.2614
2024-11-12,TP.DK.USD.A,34.2869
2024-11-13,TP.DK.USD.A,34.3128
2024-11-14,TP.DK.USD.A,34.3118
2024-11-15,TP.DK.USD.A,34.2996
2024-11-16,TP.DK.USD.A,
2024-11-17,TP.DK.USD.A,
2024-11-18,TP.DK.USD.A,34.3333
2024-11-19,TP.DK.USD.A,34.4321
2024-11-20,TP.DK.USD.A,34.5162
2024-11-21,TP.DK.USD.A,34.4372
2024-11-22,TP.DK.USD.A,34.4495
2024-11-23,TP.DK.USD.A,
2024-11-24,TP.DK.USD.A,
2024-11-25,TP.DK.USD.A,34.4642
2024-11-26,TP.DK.USD.A,34.5184
2024-11-27,TP.DK.USD.A,34.5726
2024-11-28,TP.DK.USD.A,34.5728
2024-11-29,TP.DK.USD.A,34.5697
2024-11-30,TP.DK.USD.A,
2024-12-01,TP.DK.USD.A,
2024-12-02,TP.DK.USD.A,34.5794
2024-12-03,TP.DK.USD.A,34.6432
2024-12-04,TP.DK.USD.A,34.6766
2024-12-05,TP.DK.USD.A,34.6873
2024-12-06,TP.DK.USD.A,34.6753
2024-12-07,TP.DK.USD.A,
2024-12-08,TP.DK.USD.A,
2024-12-09,TP.DK.USD.A,34.7007
2024-12-10,TP.DK.USD.A,34.7499
2024-12-11,TP.DK.USD.A,34.7797
2024-12-12,TP.DK.USD.A,34.8028
2024-12-13,TP.DK.USD.A,34.8177
2024-12-14,TP.DK.USD.A,
2024-12-15,TP.DK.USD.A,
2024-12-16,TP.DK.USD.A,34.8621
2024-12-17,TP.DK.USD.A,34.8985
2024-12-18,TP.DK.USD.A,34.9219
2024-12-19,TP.DK.USD.A,34.9529
2024-12-20,TP.DK.USD.A,35.0067
2024-12-21,TP.DK.USD.A,
2024-12-22,TP.DK.USD.A,
2024-12-23,TP.DK.USD.A,35.0619
2024-12-24,TP.DK.USD.A,35.1065
2024-12-25,TP.DK.USD.A,35.1814
2024-12-26,TP.DK.USD.A,35.2162
2024-12-27,TP.DK.USD.A,35.2033
2024-12-28,TP.DK.USD.A,
2024-12-29,TP.DK.USD.A,
2024-12-30,TP.DK.USD.A,35.1368
2024-12-31,TP.DK.USD.A,35.2233
2025-01-01,TP.DK.USD.A,
2025-01-02,TP.DK.USD.A,35.2803
2025-01-03,TP.DK.USD.A,35.2525
2025-01-04,TP.DK.USD.A,
2025-01-05,TP.DK.USD.A,
2025-01-06,TP.DK.USD.A,35.271
2025-01-07,TP.DK.USD.A,35.2892
2025-01-08,TP.DK.USD.A,35.2764
2025-01-09,TP.DK.USD.A,35.3179
2025-01-10,TP.DK.USD.A,35.2921
2025-01-11,TP.DK.USD.A,
2025-01-12,TP.DK.USD.A,
2025-01-13,TP.DK.USD.A,35.3356
2025-01-14,TP.DK.USD.A,35.4197
2025-01-15,TP.DK.USD.A,35.4292
2025-01-16,TP.DK.USD.A,35.4294
2025-01-17,TP.DK.USD.A,35.3979
2025-01-18,TP.DK.USD.A,
2025-01-19,TP.DK.USD.A,
2025-01-20,TP.DK.USD.A,35.4119
2025-01-21,TP.DK.USD.A,35.5183
2025-01-22,TP.DK.USD.A,35.5516
2025-01-23,TP.DK.USD.A,35.5815
2025-01-24,TP.DK.USD.A,35.5915
2025-01-25,TP.DK.USD.A,
2025-01-26,TP.DK.USD.A,
2025-01-27,TP.DK.USD.A,35.5994
2025-01-28,TP.DK.USD.A,35.6602
2025-01-29,TP.DK.USD.A,35.6978
2025-01-30,TP.DK.USD.A,35.7067
2025-01-31,TP.DK.USD.A,35.721
2025-02-01,TP.DK.USD.A,
2025-02-02,TP.DK.USD.A,
2025-02-03,TP.DK.USD.A,35.763
2025-02-04,TP.DK.USD.A,35.9022
2025-02-05,TP.DK.USD.A,35.9164
2025-02-06,TP.DK.USD.A,35.8683
2025-02-07,TP.DK.USD.A,35.8332
2025-02-08,TP.DK.USD.A,
2025-02-09,TP.DK.USD.A,
2025-02-10,TP.DK.USD.A,35.9055
2025-02-11,TP.DK.USD.A,35.9451
2025-02-12,TP.DK.USD.A,35.9593
2025-02-13,TP.DK.USD.A,36.0273
2025-02-14,TP.DK.USD.A,36.0448
2025-02-15,TP.DK.USD.A,
2025-02-16,TP.DK.USD.A,
2025-02-17,TP.DK.USD.A,36.106
2025-02-18,TP.DK.USD.A,36.1523
2025-02-19,TP.DK.USD.A,36.1964
2025-02-20,TP.DK.USD.A,36.2267
2025-02-21,TP.DK.USD.A,36.2472
2025-02-22,TP.DK.USD.A,
2025-02-23,TP.DK.USD.A,
2025-02-24,TP.DK.USD.A,36.306
2025-02-25,TP.DK.USD.A,36.3563
2025-02-26,TP.DK.USD.A,36.3875
2025-02-27,TP.DK.USD.A,36.3717
2025-02-28,TP.DK.USD.A,36.3652
2025-03-01,TP.DK.USD.A,
2025-03-02,TP.DK.USD.A,
2025-03-03,TP.DK.USD.A,36.3812
2025-03-04,TP.DK.USD.A,36.4097
2025-03-05,TP.DK.USD.A,36.4011
2025-03-06,TP.DK.USD.A,36.3682
2025-03-07,TP.DK.USD.A,36.3748
2025-03-08,TP.DK.USD.A,
2025-03-09,TP.DK.USD.A,
2025-03-10,TP.DK.USD.A,36.3153
2025-03-11,TP.DK.USD.A,36.4558
2025-03-12,TP.DK.USD.A,36.5088
2025-03-13,TP.DK.USD.A,36.5401
2025-03-14,TP.DK.USD.A,36.5387
2025-03-15,TP.DK.USD.A,
2025-03-16,TP.DK.USD.A,
